O,A-1,A-2,A-3,A-4,A-5,A-all,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-all
1.971428571,-0.057142857,-0.514285714,0.228571429,-0.028571429,-0.6,2.428571429,-0.657142857,-0.457142857,-0.342857143,-0.714285714,-0.857142857,-0.2,-0.342857143,-0.285714286,1.657142857
1.971428571,0.2,0.028571429,0.2,0.0,-0.114285714,2.685714286,-0.942857143,-0.428571429,-0.542857143,-0.371428571,-0.085714286,-0.2,-0.571428571,0.142857143,1.828571429
2.0,-0.346153846,-0.346153846,-0.230769231,-0.269230769,0.038461538,2.0,-0.5,-0.230769231,-0.384615385,-0.153846154,0.038461538,-0.115384615,-0.230769231,0.307692308,1.923076923
2.0,-0.206896552,-0.103448276,0.068965517,0.034482759,-0.413793103,2.172413793,-0.862068966,0.0,-0.586206897,-0.137931034,0.034482759,-0.034482759,-0.448275862,-0.482758621,1.896551724
2.0,-0.171428571,-0.257142857,-0.542857143,-0.771428571,-0.228571429,2.2,-0.514285714,-0.142857143,-0.228571429,-0.171428571,-0.171428571,-0.628571429,-0.228571429,0.342857143,2.028571429
2.0,0.115384615,0.0,-0.5,-0.307692308,-0.153846154,2.307692308,-0.769230769,-0.538461538,-0.653846154,-0.346153846,-0.346153846,-0.307692308,-0.538461538,-0.230769231,1.884615385
2.0,0.0,-0.071428571,-0.392857143,-0.428571429,-0.071428571,2.357142857,-0.75,-0.321428571,-0.714285714,-0.214285714,0.0,-0.464285714,-0.464285714,-0.035714286,1.857142857
2.0,0.0,-0.076923077,0.038461538,-0.038461538,-0.5,2.5,-0.384615385,-0.153846154,-0.384615385,-0.269230769,-0.807692308,-0.153846154,-0.269230769,-0.076923077,1.884615385
2.0,-0.068965517,0.068965517,-0.034482759,0.034482759,-0.24137931,2.620689655,-0.827586207,-0.448275862,-0.448275862,-0.517241379,-0.689655172,-0.034482759,-0.517241379,-0.275862069,1.931034483
2.0,0.2,0.142857143,0.2,0.142857143,0.0,2.714285714,-0.971428571,-0.971428571,-0.285714286,-0.314285714,0.142857143,0.0,-0.314285714,0.542857143,1.771428571
2.0,0.285714286,0.0,0.035714286,-0.071428571,-0.5,2.75,-0.678571429,-0.428571429,-0.285714286,-0.5,-0.892857143,-0.321428571,-0.428571429,0.142857143,1.714285714
2.0,0.230769231,0.038461538,-0.576923077,-0.346153846,-0.5,2.884615385,-0.615384615,-0.692307692,-0.5,-0.153846154,-0.038461538,-0.076923077,-0.346153846,0.230769231,1.692307692
2.0,0.269230769,0.038461538,-0.076923077,-0.384615385,-0.115384615,2.576923077,-0.653846154,-0.5,-0.384615385,-0.115384615,-0.346153846,-0.346153846,-0.461538462,0.115384615,1.807692308
2.0,0.178571429,0.107142857,0.071428571,0.107142857,-0.285714286,2.571428571,-0.535714286,-0.25,-0.214285714,-0.428571429,-0.428571429,-0.142857143,-0.321428571,0.035714286,1.821428571
2.0,0.071428571,0.107142857,0.035714286,0.035714286,-0.428571429,2.464285714,-0.357142857,-0.214285714,-0.214285714,-0.535714286,-0.535714286,0.0,-0.321428571,-0.285714286,1.607142857
2.0,0.178571429,0.142857143,-0.535714286,-0.285714286,-0.035714286,2.5,-0.535714286,-0.25,-0.428571429,-0.357142857,-0.035714286,-0.357142857,-0.357142857,0.107142857,2.035714286
2.0,0.310344828,0.034482759,-0.206896552,-0.172413793,-0.379310345,2.413793103,-0.931034483,-0.482758621,-0.551724138,-0.551724138,-0.448275862,-0.137931034,-0.413793103,0.068965517,1.931034483
2.0,-0.323529412,-0.235294118,-0.323529412,-0.382352941,-0.147058824,2.264705882,-0.411764706,-0.264705882,-0.264705882,-0.529411765,-0.264705882,-0.264705882,-0.323529412,-0.470588235,1.911764706
2.0,-0.147058824,-0.176470588,-0.117647059,-0.235294118,-0.529411765,2.323529412,-0.588235294,-0.470588235,-0.294117647,-0.411764706,-0.676470588,-0.264705882,-0.264705882,-0.323529412,1.735294118
2.028571429,-0.085714286,-0.285714286,-0.057142857,0.028571429,-0.314285714,2.542857143,-0.828571429,-0.657142857,-0.142857143,-0.514285714,-0.657142857,-0.257142857,-0.228571429,0.085714286,1.885714286
2.028571429,-0.285714286,-0.171428571,0.085714286,0.085714286,-0.285714286,2.657142857,-0.771428571,-0.314285714,-0.771428571,-0.228571429,-0.428571429,-0.342857143,-0.371428571,-0.085714286,1.742857143
2.029411765,0.176470588,0.0,0.147058824,-0.117647059,-0.088235294,2.588235294,-0.823529412,-0.176470588,-0.588235294,-0.294117647,-0.529411765,-0.058823529,-0.411764706,0.176470588,1.823529412
2.034482759,0.034482759,0.034482759,-0.068965517,0.068965517,-0.137931034,2.448275862,-0.620689655,-0.206896552,-0.620689655,-0.448275862,-0.586206897,-0.24137931,-0.551724138,-0.068965517,1.965517241
2.034482759,0.103448276,0.103448276,-0.24137931,-0.275862069,-0.137931034,2.448275862,-0.896551724,-0.275862069,-0.655172414,-0.310344828,0.034482759,-0.551724138,-0.793103448,0.206896552,1.448275862
2.034482759,0.206896552,0.137931034,0.103448276,0.034482759,-0.103448276,2.517241379,-0.793103448,-0.068965517,-0.551724138,-0.275862069,0.206896552,-0.103448276,-0.75862069,0.137931034,1.896551724
2.034482759,-0.103448276,-0.103448276,0.034482759,-0.172413793,-0.689655172,2.275862069,-0.482758621,-0.310344828,-0.344827586,-0.310344828,-0.862068966,-0.379310345,-0.448275862,-0.206896552,1.931034483
2.035714286,-0.107142857,-0.107142857,-0.392857143,-0.285714286,-0.464285714,2.428571429,-0.607142857,-0.464285714,-0.428571429,-0.428571429,-0.714285714,-0.178571429,-0.321428571,-0.285714286,1.857142857
2.035714286,0.0,-0.107142857,-0.178571429,-0.5,-0.285714286,2.428571429,-0.464285714,-0.428571429,-0.357142857,-0.25,-0.392857143,-0.25,-0.214285714,0.071428571,1.714285714
2.035714286,0.071428571,0.071428571,-0.392857143,-0.142857143,0.0,2.357142857,-0.678571429,-0.178571429,-0.321428571,-0.428571429,0.25,0.071428571,-0.357142857,-0.142857143,1.821428571
2.035714286,0.214285714,0.214285714,-0.214285714,-0.392857143,0.0,2.571428571,-0.5,-0.25,-0.428571429,-0.321428571,0.035714286,-0.214285714,-0.392857143,0.392857143,1.857142857
2.035714286,0.107142857,0.214285714,-0.25,-0.357142857,0.142857143,2.714285714,-0.785714286,-0.464285714,-0.678571429,-0.392857143,0.142857143,-0.642857143,-0.571428571,0.321428571,1.75
2.038461538,0.115384615,0.076923077,0.346153846,0.038461538,-0.153846154,2.5,-0.769230769,-0.307692308,-0.653846154,-0.307692308,-0.730769231,-0.461538462,-0.384615385,0.307692308,1.807692308
2.038461538,-0.115384615,-0.384615385,-0.076923077,-0.038461538,-0.5,2.192307692,-0.192307692,-0.307692308,-0.115384615,-0.076923077,-0.730769231,0.0,-0.192307692,-0.038461538,1.923076923
2.038461538,-0.230769231,-0.461538462,0.038461538,-0.076923077,-0.153846154,2.269230769,-0.461538462,-0.230769231,-0.230769231,-0.423076923,0.038461538,-0.038461538,-0.269230769,-0.038461538,1.884615385
2.038461538,0.153846154,0.153846154,0.307692308,0.307692308,-0.5,2.615384615,-0.384615385,-0.230769231,-0.230769231,-0.346153846,-0.153846154,0.153846154,-0.230769231,-0.653846154,1.961538462
2.057142857,-0.4,-0.4,-0.6,-0.342857143,-0.342857143,2.057142857,-0.571428571,-0.342857143,-0.285714286,-0.371428571,0.085714286,-0.542857143,-0.228571429,0.057142857,2.057142857
2.057142857,-0.057142857,-0.114285714,-0.428571429,-0.8,-0.4,2.314285714,-0.457142857,-0.457142857,-0.4,-0.2,-0.742857143,-0.714285714,-0.2,-0.057142857,1.742857143
2.057142857,-0.2,-0.342857143,-0.114285714,-0.314285714,-0.257142857,2.4,-0.685714286,-0.428571429,-0.285714286,-0.285714286,-0.285714286,-0.6,-0.428571429,0.085714286,1.885714286
2.058823529,0.088235294,0.029411765,-0.411764706,-0.411764706,-0.205882353,2.588235294,-0.735294118,-0.558823529,-0.588235294,-0.5,-0.088235294,-0.264705882,-0.588235294,0.0,1.794117647
2.058823529,-0.294117647,-0.117647059,-0.470588235,-0.588235294,-0.205882353,2.205882353,-0.352941176,-0.411764706,-0.294117647,-0.352941176,-0.117647059,-0.323529412,-0.382352941,-0.5,2.088235294
2.058823529,0.264705882,0.117647059,-0.411764706,-0.323529412,-0.029411765,2.617647059,-0.735294118,-0.323529412,-0.529411765,-0.176470588,0.323529412,-0.176470588,-0.529411765,0.205882353,2.0
2.058823529,-0.294117647,-0.5,-0.352941176,-0.411764706,-0.088235294,2.264705882,-0.411764706,-0.205882353,-0.264705882,-0.176470588,-0.176470588,-0.235294118,-0.352941176,-0.088235294,2.205882353
2.068965517,-0.24137931,-0.068965517,-0.206896552,-0.275862069,-0.379310345,2.172413793,-0.482758621,-0.206896552,-0.103448276,-0.172413793,-0.586206897,-0.103448276,-0.413793103,-0.068965517,1.965517241
2.068965517,-0.034482759,0.103448276,-0.344827586,-0.24137931,-0.172413793,2.448275862,-0.448275862,-0.034482759,-0.068965517,-0.103448276,-0.344827586,-0.206896552,-0.413793103,-0.068965517,2.0
2.071428571,0.107142857,-0.214285714,-0.214285714,-0.285714286,-0.071428571,2.428571429,-0.75,-0.321428571,-0.5,-0.5,0.071428571,-0.5,-0.428571429,0.035714286,1.678571429
2.071428571,-0.178571429,-0.142857143,0.178571429,0.071428571,-0.392857143,2.25,-0.5,-0.142857143,-0.25,-0.357142857,-0.321428571,-0.107142857,-0.357142857,-0.5,1.857142857
2.071428571,0.25,0.214285714,0.142857143,0.142857143,-0.321428571,2.5,-0.607142857,-0.285714286,-0.5,-0.285714286,-0.5,-0.142857143,-0.321428571,-0.75,1.75
2.071428571,0.214285714,0.214285714,0.464285714,0.214285714,-0.357142857,2.571428571,-0.75,-0.285714286,-0.428571429,-0.357142857,-0.535714286,0.071428571,-0.535714286,0.214285714,1.857142857
2.076923077,-0.115384615,-0.153846154,-0.461538462,-0.692307692,-0.192307692,2.038461538,-0.346153846,-0.307692308,-0.346153846,-0.038461538,0.269230769,-0.384615385,-0.115384615,0.0,1.961538462
2.076923077,-0.230769231,-0.115384615,-0.192307692,-0.307692308,-0.076923077,2.423076923,-0.461538462,-0.423076923,-0.153846154,-0.423076923,-0.461538462,-0.384615385,-0.153846154,-0.230769231,2.115384615
2.076923077,0.038461538,-0.115384615,0.192307692,0.115384615,-0.076923077,2.5,-0.769230769,-0.461538462,-0.576923077,-0.346153846,-0.423076923,0.0,-0.653846154,0.0,1.846153846
2.076923077,0.038461538,0.230769231,-0.269230769,-0.307692308,-0.076923077,2.653846154,-0.615384615,-0.076923077,-0.461538462,-0.346153846,0.307692308,-0.576923077,-0.346153846,-0.461538462,1.961538462
2.076923077,0.153846154,0.153846154,-0.230769231,-0.384615385,-0.038461538,2.846153846,-0.615384615,-0.115384615,-0.576923077,-0.115384615,-0.230769231,-0.384615385,-0.576923077,0.269230769,1.923076923
2.076923077,-0.230769231,0.076923077,-0.5,-0.538461538,-0.038461538,2.269230769,-0.615384615,-0.076923077,-0.307692308,-0.230769231,-0.615384615,-0.346153846,-0.384615385,-0.230769231,1.884615385
2.085714286,-0.4,-0.457142857,0.257142857,-0.114285714,-0.228571429,2.314285714,-0.257142857,-0.371428571,-0.085714286,-0.657142857,-0.4,0.085714286,-0.057142857,0.542857143,2.114285714
2.085714286,-0.085714286,0.0,0.114285714,0.028571429,-0.285714286,2.485714286,-0.514285714,-0.314285714,-0.428571429,-0.257142857,-0.828571429,-0.371428571,-0.314285714,-0.2,1.914285714
2.085714286,-0.171428571,-0.542857143,0.171428571,0.085714286,-0.228571429,2.514285714,-0.685714286,-0.2,-0.228571429,-0.257142857,-0.571428571,-0.142857143,-0.314285714,-0.171428571,2.085714286
2.085714286,-0.028571429,-0.114285714,-0.028571429,0.114285714,-0.485714286,2.885714286,-0.742857143,-0.371428571,-0.628571429,-0.571428571,-0.828571429,-0.371428571,-0.371428571,-0.2,1.714285714
2.085714286,0.342857143,0.314285714,0.171428571,0.142857143,-0.142857143,2.971428571,-0.942857143,-0.771428571,-0.342857143,-0.457142857,-0.857142857,-0.142857143,-0.571428571,0.0,1.714285714
2.103448276,-0.275862069,-0.586206897,-0.275862069,-0.379310345,-0.24137931,1.827586207,-0.620689655,-0.551724138,-0.24137931,-0.103448276,0.413793103,-0.034482759,-0.206896552,0.275862069,2.24137931
2.103448276,-0.344827586,-0.310344828,-0.068965517,-0.137931034,-0.655172414,2.206896552,-0.206896552,-0.137931034,-0.034482759,-0.172413793,-0.862068966,-0.137931034,-0.137931034,0.034482759,2.103448276
2.103448276,-0.206896552,-0.068965517,-0.137931034,-0.413793103,-0.482758621,2.24137931,-0.482758621,-0.034482759,-0.206896552,-0.275862069,-0.551724138,0.034482759,-0.103448276,-0.068965517,2.172413793
2.103448276,0.24137931,0.0,0.0,0.068965517,-0.24137931,2.75862069,-0.896551724,-0.448275862,-0.655172414,-0.482758621,-0.448275862,0.068965517,-0.655172414,0.206896552,1.862068966
2.103448276,0.137931034,0.068965517,-0.482758621,-0.172413793,-0.137931034,2.448275862,-0.75862069,-0.379310345,-0.482758621,-0.586206897,0.0,-0.310344828,-0.551724138,0.172413793,2.068965517
2.107142857,-0.071428571,-0.178571429,-0.321428571,-0.071428571,-0.285714286,2.25,-0.214285714,-0.071428571,-0.285714286,-0.071428571,-0.321428571,-0.178571429,-0.25,-0.642857143,2.178571429
2.107142857,0.107142857,0.071428571,-0.107142857,-0.321428571,-0.107142857,2.464285714,-0.285714286,-0.571428571,-0.214285714,-0.107142857,-0.285714286,-0.428571429,-0.142857143,0.464285714,2.035714286
2.107142857,0.035714286,-0.035714286,-0.464285714,-0.5,-0.321428571,2.25,-0.607142857,-0.214285714,-0.428571429,-0.321428571,-0.464285714,-0.5,-0.464285714,-0.071428571,1.892857143
2.107142857,-0.107142857,0.071428571,-0.142857143,-0.107142857,-0.285714286,2.357142857,-0.642857143,-0.285714286,-0.392857143,-0.357142857,-0.571428571,-0.392857143,-0.535714286,-0.142857143,1.964285714
2.107142857,0.035714286,-0.071428571,-0.071428571,-0.392857143,-0.178571429,2.571428571,-0.571428571,-0.357142857,-0.214285714,-0.25,-0.107142857,-0.214285714,-0.25,-0.035714286,2.035714286
2.114285714,0.142857143,-0.028571429,0.228571429,-0.314285714,-0.228571429,2.657142857,-0.6,-0.171428571,-0.371428571,-0.6,-0.342857143,-0.571428571,-0.542857143,0.057142857,1.885714286
2.114285714,0.342857143,0.285714286,0.2,0.028571429,0.2,2.885714286,-1.0,-0.542857143,-0.571428571,-0.514285714,-0.142857143,-0.485714286,-0.771428571,0.371428571,1.685714286
2.115384615,0.076923077,0.076923077,-0.076923077,0.076923077,0.0,2.423076923,-0.692307692,-0.269230769,-0.461538462,-0.115384615,-0.230769231,-0.230769231,-0.576923077,0.0,2.076923077
2.115384615,0.076923077,-0.038461538,-0.307692308,-0.115384615,-0.307692308,2.461538462,-0.423076923,-0.423076923,-0.346153846,-0.384615385,-0.384615385,-0.307692308,-0.307692308,0.0,2.115384615
2.115384615,-0.115384615,-0.076923077,-0.192307692,-0.615384615,-0.269230769,2.461538462,-0.653846154,-0.346153846,-0.153846154,-0.038461538,-0.384615385,-0.230769231,-0.076923077,0.076923077,2.038461538
2.115384615,0.038461538,-0.230769231,-0.423076923,-0.538461538,0.0,2.230769231,-0.615384615,-0.038461538,-0.192307692,0.0,0.346153846,-0.230769231,-0.192307692,0.115384615,2.038461538
2.115384615,0.0,-0.153846154,-0.076923077,-0.153846154,-0.307692308,2.269230769,-0.615384615,-0.384615385,-0.461538462,-0.307692308,-0.807692308,-0.653846154,-0.576923077,-0.269230769,2.0
2.115384615,0.076923077,-0.269230769,0.0,-0.076923077,-0.384615385,2.423076923,-0.538461538,-0.346153846,-0.384615385,-0.269230769,-0.807692308,-0.538461538,-0.230769231,0.153846154,1.961538462
2.115384615,-0.153846154,-0.038461538,-0.038461538,-0.038461538,-0.576923077,2.461538462,-0.538461538,-0.576923077,-0.230769231,-0.423076923,-0.730769231,-0.115384615,-0.269230769,-0.269230769,1.923076923
2.115384615,0.192307692,0.076923077,0.230769231,-0.115384615,0.076923077,2.538461538,-0.807692308,-0.576923077,-0.423076923,-0.192307692,0.269230769,0.0,-0.461538462,0.307692308,1.923076923
2.115384615,0.269230769,0.0,-0.346153846,-0.230769231,-0.115384615,2.538461538,-0.576923077,-0.423076923,-0.346153846,-0.461538462,-0.423076923,-0.269230769,-0.576923077,-0.461538462,2.076923077
2.115384615,0.115384615,0.038461538,0.076923077,-0.230769231,0.0,2.653846154,-0.769230769,-0.461538462,-0.5,-0.153846154,0.192307692,-0.423076923,-0.384615385,0.269230769,1.846153846
2.115384615,-0.115384615,-0.115384615,0.038461538,-0.038461538,-0.192307692,2.769230769,-0.576923077,-0.5,-0.5,-0.192307692,0.230769231,-0.153846154,-0.423076923,0.115384615,2.0
2.117647059,-0.617647059,-0.176470588,-0.470588235,-0.470588235,-0.117647059,2.117647059,-0.294117647,-0.294117647,-0.264705882,-0.058823529,0.205882353,-0.294117647,-0.323529412,0.058823529,2.117647059
2.117647059,-0.264705882,-0.176470588,-0.205882353,-0.117647059,-0.029411765,2.323529412,-0.411764706,-0.147058824,-0.294117647,0.029411765,0.323529412,-0.235294118,-0.205882353,0.205882353,2.235294118
2.137931034,0.034482759,0.034482759,-0.275862069,-0.24137931,0.034482759,2.379310345,-0.586206897,-0.551724138,-0.517241379,-0.620689655,-0.344827586,-0.448275862,-0.275862069,-0.068965517,1.931034483
2.137931034,-0.172413793,-0.137931034,-0.103448276,-0.448275862,-0.034482759,2.206896552,-0.172413793,0.137931034,-0.24137931,0.068965517,0.275862069,-0.206896552,0.0,0.344827586,2.206896552
2.137931034,0.137931034,-0.068965517,-0.206896552,-0.24137931,-0.275862069,2.586206897,-0.413793103,0.103448276,-0.206896552,-0.206896552,-0.655172414,-0.206896552,-0.344827586,-0.482758621,1.931034483
2.137931034,0.068965517,-0.034482759,-0.034482759,-0.310344828,-0.310344828,2.620689655,-0.344827586,-0.172413793,-0.034482759,-0.103448276,-0.862068966,-0.379310345,-0.103448276,-0.103448276,2.068965517
2.137931034,0.310344828,0.172413793,-0.172413793,-0.103448276,-0.172413793,2.75862069,-0.75862069,-0.379310345,-0.344827586,-0.24137931,-0.75862069,-0.103448276,-0.551724138,-0.379310345,1.862068966
2.142857143,-0.171428571,-0.228571429,-0.542857143,-0.685714286,-0.285714286,2.342857143,-0.742857143,-0.485714286,-0.342857143,-0.257142857,-0.171428571,-0.685714286,-0.285714286,0.314285714,2.028571429
2.142857143,-0.314285714,-0.314285714,0.085714286,0.114285714,-0.257142857,2.542857143,-0.685714286,-0.257142857,-0.257142857,-0.314285714,-0.571428571,-0.171428571,-0.171428571,-0.114285714,2.028571429
2.142857143,0.085714286,0.057142857,-0.028571429,-0.057142857,0.0,2.542857143,-0.742857143,-0.285714286,-0.485714286,-0.342857143,-0.142857143,-0.2,-0.542857143,-0.114285714,1.914285714
2.142857143,0.107142857,-0.107142857,0.214285714,0.142857143,-0.107142857,2.642857143,-0.714285714,-0.892857143,-0.107142857,-0.178571429,-0.357142857,-0.071428571,-0.142857143,0.178571429,1.892857143
2.142857143,0.257142857,-0.2,0.285714286,0.114285714,-0.171428571,2.914285714,-0.857142857,-1.0,-0.142857143,-0.485714286,-0.371428571,0.028571429,-0.114285714,0.514285714,1.857142857
2.147058824,-0.029411765,-0.235294118,-0.235294118,-0.411764706,-0.5,2.176470588,-0.382352941,-0.117647059,-0.176470588,-0.117647059,-0.558823529,-0.205882353,-0.235294118,0.205882353,2.147058824
2.147058824,-0.029411765,-0.235294118,-0.235294118,-0.235294118,-0.176470588,2.264705882,-0.264705882,-0.147058824,-0.235294118,-0.029411765,-0.088235294,-0.147058824,-0.088235294,0.088235294,2.117647059
2.147058824,0.117647059,-0.294117647,0.088235294,0.0,-0.323529412,2.588235294,-0.647058824,-0.382352941,-0.411764706,-0.676470588,-0.5,0.029411765,-0.441176471,-0.058823529,1.911764706
2.153846154,-0.115384615,-0.076923077,-0.653846154,-0.423076923,-0.038461538,2.269230769,-0.346153846,-0.269230769,-0.269230769,-0.076923077,0.115384615,-0.192307692,-0.153846154,0.192307692,2.076923077
2.153846154,0.076923077,-0.038461538,-0.653846154,-0.576923077,-0.115384615,2.307692308,-0.730769231,-0.346153846,-0.346153846,-0.076923077,-0.076923077,-0.653846154,-0.230769231,0.153846154,2.076923077
2.153846154,-0.038461538,0.076923077,-0.192307692,-0.461538462,-0.115384615,2.5,-0.730769231,-0.576923077,-0.192307692,-0.115384615,-0.769230769,-0.384615385,-0.115384615,-0.115384615,2.038461538
2.153846154,0.115384615,0.076923077,-0.115384615,-0.153846154,0.038461538,2.653846154,-0.730769231,-0.307692308,-0.461538462,-0.076923077,0.038461538,-0.576923077,-0.423076923,0.230769231,1.846153846
2.153846154,0.115384615,0.0,0.038461538,0.0,-0.153846154,2.653846154,-0.384615385,-0.461538462,-0.346153846,-0.269230769,-0.269230769,0.038461538,-0.192307692,-0.538461538,2.115384615
2.153846154,-0.384615385,-0.230769231,-0.461538462,-0.423076923,-0.307692308,2.269230769,-0.423076923,-0.461538462,-0.192307692,-0.230769231,-0.346153846,-0.269230769,-0.192307692,-0.076923077,2.153846154
2.171428571,-0.142857143,-0.171428571,-0.342857143,-0.371428571,0.028571429,2.314285714,-0.514285714,-0.057142857,-0.142857143,-0.371428571,-0.628571429,-0.2,-0.228571429,-0.285714286,2.171428571
